INDUSTRY,QUARTER,YEAR,CAUSE,VALUE_%
Wood and products of wood,3,2008,OTHER_REASONS_%,14.39
Wood and products of wood,4,2008,OTHER_REASONS_%,14.45
Wood and products of wood,1,2009,OTHER_REASONS_%,16.13
Wood and products of wood,2,2009,OTHER_REASONS_%,5.83
Wood and products of wood,3,2009,OTHER_REASONS_%,17.37
Wood and products of wood,4,2009,OTHER_REASONS_%,13.17
Wood and products of wood,1,2010,OTHER_REASONS_%,9.44
Wood and products of wood,2,2010,OTHER_REASONS_%,14.29
Wood and products of wood,3,2010,OTHER_REASONS_%,22.22
Wood and products of wood,4,2010,OTHER_REASONS_%,23.16
Wood and products of wood,1,2011,OTHER_REASONS_%,20.21
Wood and products of wood,2,2011,OTHER_REASONS_%,32.43
Wood and products of wood,3,2011,OTHER_REASONS_%,24.6
Wood and products of wood,4,2011,OTHER_REASONS_%,28.26
Wood and products of wood,1,2012,OTHER_REASONS_%,31.41
Wood and products of wood,2,2012,OTHER_REASONS_%,38.55
Wood and products of wood,3,2012,OTHER_REASONS_%,29.24
Wood and products of wood,4,2012,OTHER_REASONS_%,27.39
Wood and products of wood,1,2013,OTHER_REASONS_%,31.46
Wood and products of wood,2,2013,OTHER_REASONS_%,29.27
Wood and products of wood,3,2013,OTHER_REASONS_%,24.85
Wood and products of wood,4,2013,OTHER_REASONS_%,29.45
Wood and products of wood,1,2014,OTHER_REASONS_%,27.42
Wood and products of wood,2,2014,OTHER_REASONS_%,26.67
Wood and products of wood,3,2014,OTHER_REASONS_%,29.67
Wood and products of wood,4,2014,OTHER_REASONS_%,20.99
Wood and products of wood,1,2015,OTHER_REASONS_%,23.91
Wood and products of wood,2,2015,OTHER_REASONS_%,23.83
Wood and products of wood,3,2015,OTHER_REASONS_%,26.55
Wood and products of wood,4,2015,OTHER_REASONS_%,31.64
Wood and products of wood,1,2016,OTHER_REASONS_%,30.17
Wood and products of wood,2,2016,OTHER_REASONS_%,32.73
Wood and products of wood,3,2016,OTHER_REASONS_%,35.71
Wood and products of wood,4,2016,OTHER_REASONS_%,31.43
Wood and products of wood,1,2017,OTHER_REASONS_%,28.48
Wood and products of wood,2,2017,OTHER_REASONS_%,28.48
Wood and products of wood,3,2017,OTHER_REASONS_%,26.71
Wood and products of wood,4,2017,OTHER_REASONS_%,35.93
Wood and products of wood,1,2018,OTHER_REASONS_%,28.4
Wood and products of wood,2,2018,OTHER_REASONS_%,30.91
Wood and products of wood,3,2018,OTHER_REASONS_%,35.75
Wood and products of wood,4,2018,OTHER_REASONS_%,43.87
Wood and products of wood,1,2019,OTHER_REASONS_%,31.21
Wood and products of wood,2,2019,OTHER_REASONS_%,33.52
Wood and products of wood,3,2019,OTHER_REASONS_%,21.84
Wood and products of wood,4,2019,OTHER_REASONS_%,24.46
Wood and products of wood,1,2020,OTHER_REASONS_%,21.31
Wood and products of wood,2,2020,OTHER_REASONS_%,45.45
Wood and products of wood,3,2020,OTHER_REASONS_%,27.75
Wood and products of wood,4,2020,OTHER_REASONS_%,24.71
Wood and products of wood,1,2021,OTHER_REASONS_%,26.38
Wood and products of wood,2,2021,OTHER_REASONS_%,25.0
Wood and products of wood,3,2021,OTHER_REASONS_%,25.45
Wood and products of wood,4,2021,OTHER_REASONS_%,24.24
Paper and paper products,4,2003,OTHER_REASONS_%,16.36
Paper and paper products,1,2004,OTHER_REASONS_%,20.37
Paper and paper products,2,2004,OTHER_REASONS_%,28.46
Paper and paper products,3,2004,OTHER_REASONS_%,5.41
Paper and paper products,4,2004,OTHER_REASONS_%,7.78
Paper and paper products,1,2005,OTHER_REASONS_%,23.49
Paper and paper products,2,2005,OTHER_REASONS_%,26.32
Paper and paper products,3,2005,OTHER_REASONS_%,29.46
Paper and paper products,4,2005,OTHER_REASONS_%,38.39
Paper and paper products,1,2006,OTHER_REASONS_%,42.76
Paper and paper products,2,2006,OTHER_REASONS_%,36.0
Paper and paper products,3,2006,OTHER_REASONS_%,7.35
Paper and paper products,4,2006,OTHER_REASONS_%,25.0
Paper and paper products,1,2007,OTHER_REASONS_%,38.54
Paper and paper products,2,2007,OTHER_REASONS_%,39.53
Paper and paper products,3,2007,OTHER_REASONS_%,50.0
Paper and paper products,4,2007,OTHER_REASONS_%,33.85
Paper and paper products,1,2008,OTHER_REASONS_%,35.23
Paper and paper products,2,2008,OTHER_REASONS_%,29.27
Paper and paper products,3,2008,OTHER_REASONS_%,31.25
Paper and paper products,4,2008,OTHER_REASONS_%,27.78
Paper and paper products,1,2009,OTHER_REASONS_%,19.53
Paper and paper products,2,2009,OTHER_REASONS_%,30.25
Paper and paper products,3,2009,OTHER_REASONS_%,40.14
Paper and paper products,4,2009,OTHER_REASONS_%,41.88
Paper and paper products,1,2010,OTHER_REASONS_%,37.67
Paper and paper products,2,2010,OTHER_REASONS_%,36.51
Paper and paper products,3,2010,OTHER_REASONS_%,27.5
Paper and paper products,4,2010,OTHER_REASONS_%,36.7
Paper and paper products,1,2011,OTHER_REASONS_%,45.4
Paper and paper products,2,2011,OTHER_REASONS_%,35.44
Paper and paper products,3,2011,OTHER_REASONS_%,42.11
Paper and paper products,4,2011,OTHER_REASONS_%,43.64
Paper and paper products,1,2012,OTHER_REASONS_%,39.61
Paper and paper products,2,2012,OTHER_REASONS_%,37.67
Paper and paper products,3,2012,OTHER_REASONS_%,42.65
Paper and paper products,4,2012,OTHER_REASONS_%,41.18
Paper and paper products,1,2013,OTHER_REASONS_%,38.99
Paper and paper products,2,2013,OTHER_REASONS_%,38.71
Paper and paper products,3,2013,OTHER_REASONS_%,42.19
Paper and paper products,4,2013,OTHER_REASONS_%,45.13
Paper and paper products,1,2014,OTHER_REASONS_%,41.38
Paper and paper products,2,2014,OTHER_REASONS_%,42.65
Paper and paper products,3,2014,OTHER_REASONS_%,42.36
Paper and paper products,4,2014,OTHER_REASONS_%,40.83
Paper and paper products,1,2015,OTHER_REASONS_%,41.67
Paper and paper products,2,2015,OTHER_REASONS_%,40.85
Paper and paper products,3,2015,OTHER_REASONS_%,49.66
Paper and paper products,4,2015,OTHER_REASONS_%,50.38
Paper and paper products,1,2016,OTHER_REASONS_%,40.43
Paper and paper products,2,2016,OTHER_REASONS_%,32.88
Paper and paper products,3,2016,OTHER_REASONS_%,45.3
Paper and paper products,4,2016,OTHER_REASONS_%,37.39
Paper and paper products,1,2017,OTHER_REASONS_%,40.15
Paper and paper products,2,2017,OTHER_REASONS_%,41.67
Paper and paper products,3,2017,OTHER_REASONS_%,37.21
Paper and paper products,4,2017,OTHER_REASONS_%,37.4
Paper and paper products,1,2018,OTHER_REASONS_%,37.67
Paper and paper products,2,2018,OTHER_REASONS_%,39.23
Paper and paper products,3,2018,OTHER_REASONS_%,34.78
Paper and paper products,4,2018,OTHER_REASONS_%,36.72
Paper and paper products,1,2019,OTHER_REASONS_%,35.17
Paper and paper products,2,2019,OTHER_REASONS_%,35.25
Paper and paper products,3,2019,OTHER_REASONS_%,37.5
Paper and paper products,4,2019,OTHER_REASONS_%,36.17
Paper and paper products,1,2020,OTHER_REASONS_%,30.56
Paper and paper products,2,2020,OTHER_REASONS_%,52.85
Paper and paper products,3,2020,OTHER_REASONS_%,30.48
Paper and paper products,4,2020,OTHER_REASONS_%,35.37
Paper and paper products,1,2021,OTHER_REASONS_%,37.41
Paper and paper products,2,2021,OTHER_REASONS_%,35.82
Paper and paper products,3,2021,OTHER_REASONS_%,35.25
Paper and paper products,4,2021,OTHER_REASONS_%,41.86
Printing and publishing,4,2003,OTHER_REASONS_%,9.68
Printing and publishing,1,2004,OTHER_REASONS_%,9.91
Printing and publishing,2,2004,OTHER_REASONS_%,11.16
Printing and publishing,3,2004,OTHER_REASONS_%,7.73
Printing and publishing,4,2004,OTHER_REASONS_%,28.89
Printing and publishing,1,2005,OTHER_REASONS_%,16.77
Printing and publishing,2,2005,OTHER_REASONS_%,13.94
Printing and publishing,3,2005,OTHER_REASONS_%,9.15
Printing and publishing,4,2005,OTHER_REASONS_%,11.57
Printing and publishing,1,2006,OTHER_REASONS_%,13.75
Printing and publishing,2,2006,OTHER_REASONS_%,12.99
Printing and publishing,3,2006,OTHER_REASONS_%,19.46
Printing and publishing,4,2006,OTHER_REASONS_%,25.75
Printing and publishing,1,2007,OTHER_REASONS_%,23.16
Printing and publishing,2,2007,OTHER_REASONS_%,13.17
Printing and publishing,3,2007,OTHER_REASONS_%,7.14
Printing and publishing,4,2007,OTHER_REASONS_%,14.6
Printing and publishing,1,2008,OTHER_REASONS_%,13.37
Printing and publishing,2,2008,OTHER_REASONS_%,11.79
Printing and publishing,3,2008,OTHER_REASONS_%,13.61
Printing and publishing,4,2008,OTHER_REASONS_%,11.92
Printing and publishing,1,2009,OTHER_REASONS_%,10.61
Printing and publishing,2,2009,OTHER_REASONS_%,15.12
Printing and publishing,3,2009,OTHER_REASONS_%,12.74
Printing and publishing,4,2009,OTHER_REASONS_%,18.18
Printing and publishing,1,2010,OTHER_REASONS_%,10.19
Printing and publishing,2,2010,OTHER_REASONS_%,11.65
Printing and publishing,3,2010,OTHER_REASONS_%,7.98
Printing and publishing,4,2010,OTHER_REASONS_%,12.64
Printing and publishing,1,2011,OTHER_REASONS_%,5.63
Printing and publishing,2,2011,OTHER_REASONS_%,12.05
Printing and publishing,3,2011,OTHER_REASONS_%,12.33
Printing and publishing,4,2011,OTHER_REASONS_%,11.36
Printing and publishing,1,2012,OTHER_REASONS_%,8.46
Printing and publishing,2,2012,OTHER_REASONS_%,9.95
Printing and publishing,3,2012,OTHER_REASONS_%,6.51
Printing and publishing,4,2012,OTHER_REASONS_%,5.92
Printing and publishing,1,2013,OTHER_REASONS_%,7.11
Printing and publishing,2,2013,OTHER_REASONS_%,4.46
Printing and publishing,3,2013,OTHER_REASONS_%,6.01
Printing and publishing,4,2013,OTHER_REASONS_%,5.41
Printing and publishing,1,2014,OTHER_REASONS_%,3.38
Printing and publishing,2,2014,OTHER_REASONS_%,3.96
Printing and publishing,3,2014,OTHER_REASONS_%,3.85
Printing and publishing,4,2014,OTHER_REASONS_%,4.76
Printing and publishing,1,2015,OTHER_REASONS_%,2.41
Printing and publishing,2,2015,OTHER_REASONS_%,2.33
Printing and publishing,3,2015,OTHER_REASONS_%,3.01
Printing and publishing,4,2015,OTHER_REASONS_%,2.45
Printing and publishing,1,2016,OTHER_REASONS_%,3.4
Printing and publishing,2,2016,OTHER_REASONS_%,4.89
Printing and publishing,3,2016,OTHER_REASONS_%,7.23
Printing and publishing,4,2016,OTHER_REASONS_%,3.15
Printing and publishing,1,2017,OTHER_REASONS_%,2.45
Printing and publishing,2,2017,OTHER_REASONS_%,3.24
Printing and publishing,3,2017,OTHER_REASONS_%,5.58
Printing and publishing,4,2017,OTHER_REASONS_%,4.12
Printing and publishing,1,2018,OTHER_REASONS_%,3.69
Printing and publishing,2,2018,OTHER_REASONS_%,4.74
Printing and publishing,3,2018,OTHER_REASONS_%,5.56
Printing and publishing,4,2018,OTHER_REASONS_%,4.27
Printing and publishing,1,2019,OTHER_REASONS_%,7.59
Printing and publishing,2,2019,OTHER_REASONS_%,8.59
Printing and publishing,3,2019,OTHER_REASONS_%,6.35
Printing and publishing,4,2019,OTHER_REASONS_%,5.36
Printing and publishing,1,2020,OTHER_REASONS_%,7.2
Printing and publishing,2,2020,OTHER_REASONS_%,19.56
Printing and publishing,3,2020,OTHER_REASONS_%,10.7
Printing and publishing,4,2020,OTHER_REASONS_%,24.51
Printing and publishing,1,2021,OTHER_REASONS_%,21.24
Printing and publishing,2,2021,OTHER_REASONS_%,21.97
Printing and publishing,3,2021,OTHER_REASONS_%,14.5
Printing and publishing,4,2021,OTHER_REASONS_%,16.39
"Coke, petroleum products and nuclear fuel",4,2003,OTHER_REASONS_%,50.64
"Coke, petroleum products and nuclear fuel",1,2004,OTHER_REASONS_%,33.93
"Coke, petroleum products and nuclear fuel",2,2004,OTHER_REASONS_%,26.5
"Coke, petroleum products and nuclear fuel",3,2004,OTHER_REASONS_%,63.97
"Coke, petroleum products and nuclear fuel",4,2004,OTHER_REASONS_%,38.26
"Coke, petroleum products and nuclear fuel",1,2005,OTHER_REASONS_%,36.31
"Coke, petroleum products and nuclear fuel",2,2005,OTHER_REASONS_%,38.54
"Coke, petroleum products and nuclear fuel",3,2005,OTHER_REASONS_%,48.48
"Coke, petroleum products and nuclear fuel",4,2005,OTHER_REASONS_%,63.84
"Coke, petroleum products and nuclear fuel",1,2006,OTHER_REASONS_%,74.53
"Coke, petroleum products and nuclear fuel",2,2006,OTHER_REASONS_%,85.71
"Coke, petroleum products and nuclear fuel",3,2006,OTHER_REASONS_%,81.91
"Coke, petroleum products and nuclear fuel",4,2006,OTHER_REASONS_%,84.62
"Coke, petroleum products and nuclear fuel",1,2007,OTHER_REASONS_%,71.63
"Coke, petroleum products and nuclear fuel",2,2007,OTHER_REASONS_%,90.91
"Coke, petroleum products and nuclear fuel",3,2007,OTHER_REASONS_%,78.57
"Coke, petroleum products and nuclear fuel",4,2007,OTHER_REASONS_%,71.13
"Coke, petroleum products and nuclear fuel",1,2008,OTHER_REASONS_%,72.61
"Coke, petroleum products and nuclear fuel",2,2008,OTHER_REASONS_%,60.19
"Coke, petroleum products and nuclear fuel",3,2008,OTHER_REASONS_%,50.47
"Coke, petroleum products and nuclear fuel",4,2008,OTHER_REASONS_%,32.58
"Coke, petroleum products and nuclear fuel",1,2009,OTHER_REASONS_%,64.74
"Coke, petroleum products and nuclear fuel",2,2009,OTHER_REASONS_%,56.15
"Coke, petroleum products and nuclear fuel",3,2009,OTHER_REASONS_%,79.02
"Coke, petroleum products and nuclear fuel",4,2009,OTHER_REASONS_%,82.23
"Coke, petroleum products and nuclear fuel",1,2010,OTHER_REASONS_%,87.55
"Coke, petroleum products and nuclear fuel",2,2010,OTHER_REASONS_%,95.35
"Coke, petroleum products and nuclear fuel",3,2010,OTHER_REASONS_%,71.79
"Coke, petroleum products and nuclear fuel",4,2010,OTHER_REASONS_%,86.18
"Coke, petroleum products and nuclear fuel",1,2011,OTHER_REASONS_%,85.42
"Coke, petroleum products and nuclear fuel",2,2011,OTHER_REASONS_%,75.18
"Coke, petroleum products and nuclear fuel",3,2011,OTHER_REASONS_%,75.88
"Coke, petroleum products and nuclear fuel",4,2011,OTHER_REASONS_%,91.67
"Coke, petroleum products and nuclear fuel",1,2012,OTHER_REASONS_%,77.82
"Coke, petroleum products and nuclear fuel",2,2012,OTHER_REASONS_%,66.88
"Coke, petroleum products and nuclear fuel",3,2012,OTHER_REASONS_%,87.23
"Coke, petroleum products and nuclear fuel",4,2012,OTHER_REASONS_%,87.67
"Coke, petroleum products and nuclear fuel",1,2013,OTHER_REASONS_%,85.21
"Coke, petroleum products and nuclear fuel",2,2013,OTHER_REASONS_%,79.92
"Coke, petroleum products and nuclear fuel",3,2013,OTHER_REASONS_%,68.29
"Coke, petroleum products and nuclear fuel",4,2013,OTHER_REASONS_%,68.63
"Coke, petroleum products and nuclear fuel",1,2014,OTHER_REASONS_%,62.9
"Coke, petroleum products and nuclear fuel",2,2014,OTHER_REASONS_%,60.43
"Coke, petroleum products and nuclear fuel",3,2014,OTHER_REASONS_%,79.38
"Coke, petroleum products and nuclear fuel",4,2014,OTHER_REASONS_%,74.56
"Coke, petroleum products and nuclear fuel",1,2015,OTHER_REASONS_%,65.22
"Coke, petroleum products and nuclear fuel",2,2015,OTHER_REASONS_%,68.55
"Coke, petroleum products and nuclear fuel",3,2015,OTHER_REASONS_%,68.73
"Coke, petroleum products and nuclear fuel",4,2015,OTHER_REASONS_%,67.78
"Coke, petroleum products and nuclear fuel",1,2016,OTHER_REASONS_%,65.82
"Coke, petroleum products and nuclear fuel",2,2016,OTHER_REASONS_%,69.54
"Coke, petroleum products and nuclear fuel",3,2016,OTHER_REASONS_%,69.94
"Coke, petroleum products and nuclear fuel",4,2016,OTHER_REASONS_%,69.49
"Coke, petroleum products and nuclear fuel",1,2017,OTHER_REASONS_%,75.86
"Coke, petroleum products and nuclear fuel",2,2017,OTHER_REASONS_%,73.2
"Coke, petroleum products and nuclear fuel",3,2017,OTHER_REASONS_%,80.0
"Coke, petroleum products and nuclear fuel",4,2017,OTHER_REASONS_%,74.29
"Coke, petroleum products and nuclear fuel",1,2018,OTHER_REASONS_%,84.72
"Coke, petroleum products and nuclear fuel",2,2018,OTHER_REASONS_%,76.92
"Coke, petroleum products and nuclear fuel",3,2018,OTHER_REASONS_%,72.29
"Coke, petroleum products and nuclear fuel",4,2018,OTHER_REASONS_%,65.89
"Coke, petroleum products and nuclear fuel",1,2019,OTHER_REASONS_%,73.62
"Coke, petroleum products and nuclear fuel",2,2019,OTHER_REASONS_%,60.26
"Coke, petroleum products and nuclear fuel",3,2019,OTHER_REASONS_%,51.7
"Coke, petroleum products and nuclear fuel",4,2019,OTHER_REASONS_%,49.73
"Coke, petroleum products and nuclear fuel",1,2020,OTHER_REASONS_%,47.13
"Coke, petroleum products and nuclear fuel",2,2020,OTHER_REASONS_%,49.74
"Coke, petroleum products and nuclear fuel",3,2020,OTHER_REASONS_%,59.9
"Coke, petroleum products and nuclear fuel",4,2020,OTHER_REASONS_%,75.98
"Coke, petroleum products and nuclear fuel",1,2021,OTHER_REASONS_%,64.39
"Coke, petroleum products and nuclear fuel",2,2021,OTHER_REASONS_%,66.67
"Coke, petroleum products and nuclear fuel",3,2021,OTHER_REASONS_%,80.66
"Coke, petroleum products and nuclear fuel",4,2021,OTHER_REASONS_%,68.52
Basic chemicals,4,2003,OTHER_REASONS_%,20.97
Basic chemicals,1,2004,OTHER_REASONS_%,31.55
Basic chemicals,2,2004,OTHER_REASONS_%,12.14
Basic chemicals,3,2004,OTHER_REASONS_%,31.97
Basic chemicals,4,2004,OTHER_REASONS_%,30.0
Basic chemicals,1,2005,OTHER_REASONS_%,21.66
Basic chemicals,2,2005,OTHER_REASONS_%,14.93
Basic chemicals,3,2005,OTHER_REASONS_%,36.22
Basic chemicals,4,2005,OTHER_REASONS_%,33.7
Basic chemicals,1,2006,OTHER_REASONS_%,33.33
Basic chemicals,2,2006,OTHER_REASONS_%,44.72
Basic chemicals,3,2006,OTHER_REASONS_%,45.03
Basic chemicals,4,2006,OTHER_REASONS_%,35.25
Basic chemicals,1,2007,OTHER_REASONS_%,28.24
Basic chemicals,2,2007,OTHER_REASONS_%,41.6
Basic chemicals,3,2007,OTHER_REASONS_%,54.29
Basic chemicals,4,2007,OTHER_REASONS_%,55.1
Basic chemicals,1,2008,OTHER_REASONS_%,56.8
Basic chemicals,2,2008,OTHER_REASONS_%,57.64
Basic chemicals,3,2008,OTHER_REASONS_%,52.67
Basic chemicals,4,2008,OTHER_REASONS_%,44.79
Basic chemicals,1,2009,OTHER_REASONS_%,27.68
Basic chemicals,2,2009,OTHER_REASONS_%,30.09
Basic chemicals,3,2009,OTHER_REASONS_%,30.85
Basic chemicals,4,2009,OTHER_REASONS_%,41.21
Basic chemicals,1,2010,OTHER_REASONS_%,40.57
Basic chemicals,2,2010,OTHER_REASONS_%,41.38
Basic chemicals,3,2010,OTHER_REASONS_%,37.97
Basic chemicals,4,2010,OTHER_REASONS_%,36.84
Basic chemicals,1,2011,OTHER_REASONS_%,39.02
Basic chemicals,2,2011,OTHER_REASONS_%,58.58
Basic chemicals,3,2011,OTHER_REASONS_%,40.0
Basic chemicals,4,2011,OTHER_REASONS_%,41.78
Basic chemicals,1,2012,OTHER_REASONS_%,39.67
Basic chemicals,2,2012,OTHER_REASONS_%,52.66
Basic chemicals,3,2012,OTHER_REASONS_%,59.39
Basic chemicals,4,2012,OTHER_REASONS_%,51.75
Basic chemicals,1,2013,OTHER_REASONS_%,52.88
Basic chemicals,2,2013,OTHER_REASONS_%,43.61
Basic chemicals,3,2013,OTHER_REASONS_%,42.54
Basic chemicals,4,2013,OTHER_REASONS_%,31.62
Basic chemicals,1,2014,OTHER_REASONS_%,43.66
Basic chemicals,2,2014,OTHER_REASONS_%,38.85
Basic chemicals,3,2014,OTHER_REASONS_%,47.14
Basic chemicals,4,2014,OTHER_REASONS_%,51.85
Basic chemicals,1,2015,OTHER_REASONS_%,40.91
Basic chemicals,2,2015,OTHER_REASONS_%,51.76
Basic chemicals,3,2015,OTHER_REASONS_%,49.61
Basic chemicals,4,2015,OTHER_REASONS_%,50.65
Basic chemicals,1,2016,OTHER_REASONS_%,47.18
Basic chemicals,2,2016,OTHER_REASONS_%,22.13
Basic chemicals,3,2016,OTHER_REASONS_%,20.49
Basic chemicals,4,2016,OTHER_REASONS_%,30.77
Basic chemicals,1,2017,OTHER_REASONS_%,37.65
Basic chemicals,2,2017,OTHER_REASONS_%,31.47
Basic chemicals,3,2017,OTHER_REASONS_%,30.71
Basic chemicals,4,2017,OTHER_REASONS_%,19.09
Basic chemicals,1,2018,OTHER_REASONS_%,42.28
Basic chemicals,2,2018,OTHER_REASONS_%,41.61
Basic chemicals,3,2018,OTHER_REASONS_%,38.24
Basic chemicals,4,2018,OTHER_REASONS_%,28.3
Basic chemicals,1,2019,OTHER_REASONS_%,26.32
Basic chemicals,2,2019,OTHER_REASONS_%,35.54
Basic chemicals,3,2019,OTHER_REASONS_%,30.18
Basic chemicals,4,2019,OTHER_REASONS_%,25.0
Basic chemicals,1,2020,OTHER_REASONS_%,29.55
Basic chemicals,2,2020,OTHER_REASONS_%,30.79
Basic chemicals,3,2020,OTHER_REASONS_%,27.11
Basic chemicals,4,2020,OTHER_REASONS_%,25.85
Basic chemicals,1,2021,OTHER_REASONS_%,21.97
Basic chemicals,2,2021,OTHER_REASONS_%,16.2
Basic chemicals,3,2021,OTHER_REASONS_%,12.87
Basic chemicals,4,2021,OTHER_REASONS_%,28.79
Other chemicals,4,2003,OTHER_REASONS_%,23.61
Other chemicals,1,2004,OTHER_REASONS_%,29.9
Other chemicals,2,2004,OTHER_REASONS_%,23.9
Other chemicals,3,2004,OTHER_REASONS_%,8.61
Other chemicals,4,2004,OTHER_REASONS_%,5.63
Other chemicals,1,2005,OTHER_REASONS_%,14.23
Other chemicals,2,2005,OTHER_REASONS_%,16.8
Other chemicals,3,2005,OTHER_REASONS_%,22.84
Other chemicals,4,2005,OTHER_REASONS_%,11.11
Other chemicals,1,2006,OTHER_REASONS_%,20.19
Other chemicals,2,2006,OTHER_REASONS_%,14.05
Other chemicals,3,2006,OTHER_REASONS_%,22.77
Other chemicals,4,2006,OTHER_REASONS_%,25.6
Other chemicals,1,2007,OTHER_REASONS_%,25.0
Other chemicals,2,2007,OTHER_REASONS_%,22.48
Other chemicals,3,2007,OTHER_REASONS_%,27.68
Other chemicals,4,2007,OTHER_REASONS_%,23.04
Other chemicals,1,2008,OTHER_REASONS_%,23.76
Other chemicals,2,2008,OTHER_REASONS_%,26.44
Other chemicals,3,2008,OTHER_REASONS_%,26.11
Other chemicals,4,2008,OTHER_REASONS_%,26.34
Other chemicals,1,2009,OTHER_REASONS_%,21.76
Other chemicals,2,2009,OTHER_REASONS_%,22.09
Other chemicals,3,2009,OTHER_REASONS_%,18.53
Other chemicals,4,2009,OTHER_REASONS_%,21.43
Other chemicals,1,2010,OTHER_REASONS_%,18.23
Other chemicals,2,2010,OTHER_REASONS_%,20.87
Other chemicals,3,2010,OTHER_REASONS_%,13.82
Other chemicals,4,2010,OTHER_REASONS_%,12.5
Other chemicals,1,2011,OTHER_REASONS_%,16.67
Other chemicals,2,2011,OTHER_REASONS_%,17.77
Other chemicals,3,2011,OTHER_REASONS_%,33.16
Other chemicals,4,2011,OTHER_REASONS_%,12.21
Other chemicals,1,2012,OTHER_REASONS_%,10.73
Other chemicals,2,2012,OTHER_REASONS_%,12.05
Other chemicals,3,2012,OTHER_REASONS_%,14.62
Other chemicals,4,2012,OTHER_REASONS_%,20.38
Other chemicals,1,2013,OTHER_REASONS_%,15.47
Other chemicals,2,2013,OTHER_REASONS_%,19.9
Other chemicals,3,2013,OTHER_REASONS_%,15.29
Other chemicals,4,2013,OTHER_REASONS_%,18.75
Other chemicals,1,2014,OTHER_REASONS_%,15.88
Other chemicals,2,2014,OTHER_REASONS_%,21.76
Other chemicals,3,2014,OTHER_REASONS_%,30.99
Other chemicals,4,2014,OTHER_REASONS_%,28.75
Other chemicals,1,2015,OTHER_REASONS_%,23.35
Other chemicals,2,2015,OTHER_REASONS_%,19.25
Other chemicals,3,2015,OTHER_REASONS_%,19.5
Other chemicals,4,2015,OTHER_REASONS_%,17.72
Other chemicals,1,2016,OTHER_REASONS_%,17.5
Other chemicals,2,2016,OTHER_REASONS_%,13.57
Other chemicals,3,2016,OTHER_REASONS_%,17.39
Other chemicals,4,2016,OTHER_REASONS_%,15.44
Other chemicals,1,2017,OTHER_REASONS_%,15.85
Other chemicals,2,2017,OTHER_REASONS_%,16.33
Other chemicals,3,2017,OTHER_REASONS_%,13.04
Other chemicals,4,2017,OTHER_REASONS_%,16.42
Other chemicals,1,2018,OTHER_REASONS_%,14.07
Other chemicals,2,2018,OTHER_REASONS_%,14.1
Other chemicals,3,2018,OTHER_REASONS_%,14.38
Other chemicals,4,2018,OTHER_REASONS_%,13.85
Other chemicals,1,2019,OTHER_REASONS_%,8.51
Other chemicals,2,2019,OTHER_REASONS_%,13.61
Other chemicals,3,2019,OTHER_REASONS_%,13.75
Other chemicals,4,2019,OTHER_REASONS_%,15.19
Other chemicals,1,2020,OTHER_REASONS_%,11.25
Other chemicals,2,2020,OTHER_REASONS_%,27.44
Other chemicals,3,2020,OTHER_REASONS_%,14.69
Other chemicals,4,2020,OTHER_REASONS_%,8.12
Other chemicals,1,2021,OTHER_REASONS_%,7.83
Other chemicals,2,2021,OTHER_REASONS_%,10.91
Other chemicals,3,2021,OTHER_REASONS_%,8.28
Other chemicals,4,2021,OTHER_REASONS_%,7.98
